rating,brand,hierarchicalCategories,type,price,url,objectID,image,categories,popularity,free_shipping,name,description,price_range
1,Casio,"{'lvl0': 'Musical Instruments', 'lvl1': 'Musical Instruments > Keyboards', 'lvl2': 'Musical Instruments > Keyboards > Portable Keyboards'}",So midi keyboards,129.99,http://www.bestbuy.com/site/casio-portable-keyboard-with-61-full-size-touch-sensitive-piano-style-keys-black/6739361.p?id=1218789790738&skuId=6739361,540a51ebd9cd8f5714698467afc89071,https://cdn-demo.algolia.com/bestbuy/6739361_sb.jpg,"['Musical Instruments', 'Keyboards', 'Portable Keyboards']",8115,False,Casio - Portable Keyboard with 61 Full-Size Touch-Sensitive Piano-Style Keys - Black,"This Casio portable keyboard features a sampling function, so you can capture audio from a portable device for playback via the keyboard, adding stylistic flair to your compositions. MIDI support lets you connect the keyboard to a computer.",100 - 200
4,Casio,"{'lvl0': 'Musical Instruments', 'lvl1': 'Musical Instruments > Keyboards', 'lvl2': 'Musical Instruments > Keyboards > Portable Keyboards'}",So portable keyboard,139.95,http://www.bestbuy.com/site/casio-portable-keyboard-with-61-piano-style-keys-black/9279249.p?id=1219405811780&skuId=9279249,29d405763934f77ce87d3cdad21b7805,https://cdn-demo.algolia.com/bestbuy/9279249_sb.jpg,"['Musical Instruments', 'Keyboards', 'Portable Keyboards']",8114,False,Casio - Portable Keyboard with 61 Piano-Style Keys - Black,Create quality audio with this Casio CAS CTK2400 EDP portable keyboard with 61 keys that features 400 AHL tones for optimal sound customization. The eMedia Starter Piano & Keyboard Lessons offer over 50 step-by-step lessons to easily learn how to play.,100 - 200
6,Casio,"{'lvl0': 'Musical Instruments', 'lvl1': 'Musical Instruments > Keyboards', 'lvl2': 'Musical Instruments > Keyboards > Portable Keyboards'}",So portable keyboard,99.95,http://www.bestbuy.com/site/casio-portable-keyboard-with-61-piano-style-keys-black/9279152.p?id=1219405809497&skuId=9279152,4ac50dbde931c0a5ed8c33d3dc047351,https://cdn-demo.algolia.com/bestbuy/9279152_sb.jpg,"['Musical Instruments', 'Keyboards', 'Portable Keyboards']",8113,False,Casio - Portable Keyboard with 61 Piano-Style Keys - Black,Enhance your sound with this Casio CAS CTK2400 portable keyboard with 61 piano-style keys that features a built-in microphone for simple recording. The Step Up learning system helps you improve your performance.,50 - 100
4,Chamberlain,"{'lvl0': 'Connected Home', 'lvl1': 'Connected Home > Garage Door Openers'}",Home automation,129.99,http://www.bestbuy.com/site/chamberlain-myq-garage-door-controller-black/1764006.p?id=1219063239003&skuId=1764006&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,15859e3a8aaa3c192c10a91d8722abd5,https://cdn-demo.algolia.com/bestbuy/1764006_sb.jpg,"['Connected Home', 'Garage Door Openers']",8098,False,Chamberlain - MyQ Garage Door Controller - Black,"Chamberlain MyQ MYQ-G0201 Garage Door Controller: Open and close your garage door, even when you aren't at home. Plus, get alerts on your smartphone whenever someone opens or closes the garage door, or simply check to see whether you left it open.",100 - 200
1,Char-Griller,"{'lvl0': 'Housewares', 'lvl1': 'Housewares > Outdoor Living', 'lvl2': 'Housewares > Outdoor Living > Grills', 'lvl3': 'Housewares > Outdoor Living > Grills > Gas Grills'}",So grill ups,199.99,http://www.bestbuy.com/site/char-griller-grillin-pro-gas-grill-black/8432441.p?id=1219334544494&skuId=8432441,1d8b0573a8ebb81f72288beba6bf4327,https://cdn-demo.algolia.com/bestbuy/8432441_rb.jpg,"['Housewares', 'Outdoor Living', 'Grills', 'Gas Grills']",8077,False,Char-Griller - Grillin' Pro Gas Grill - Black,"Make your cookout a success with this Char-Griller Grillin' Pro 3001 gas grill with side burner that features electronic ignition for quick, simple lighting. Porcelain-coated, cast-iron cooking grates are durable and easy to clean.",100 - 200
4,Chef Buddy,"{'lvl0': 'Appliances', 'lvl1': 'Appliances > Small Kitchen Appliances', 'lvl2': 'Appliances > Small Kitchen Appliances > Deep Fryers'}",So deep fryers,39.99,http://www.bestbuy.com/site/chef-buddy-3-1-2-liter-deep-fryer-stainless-steel/6750754.p?id=1218806421269&skuId=6750754,bf80e0bf47dacb5f19bac03656bcf4bc,https://cdn-demo.algolia.com/bestbuy/6750754_rb.jpg,"['Appliances', 'Small Kitchen Appliances', 'Deep Fryers']",8075,False,Chef Buddy - 3-1/2-Liter Deep Fryer - Stainless-Steel,Prepare delicious fried foods with this Chef Buddy 82-DF35 3-1/2-liter deep fryer that features 265&#176;-375&#176; temperature control to suit a variety of food items and an extra-large frying basket for whipping up plenty of tasty treats.,1 - 50
2,Chef Buddy,"{'lvl0': 'Appliances', 'lvl1': 'Appliances > Small Kitchen Appliances', 'lvl2': 'Appliances > Small Kitchen Appliances > Specialty Appliances', 'lvl3': 'Appliances > Small Kitchen Appliances > Specialty Appliances > Cotton Candy Machines'}",So novelty appl,34.99,http://www.bestbuy.com/site/chef-buddy-cotton-candy-machine-white-black/6750627.p?id=1218806421750&skuId=6750627,654feb81aa65850b1962980f21be1525,https://cdn-demo.algolia.com/bestbuy/6750627_rb.jpg,"['Appliances', 'Small Kitchen Appliances', 'Specialty Appliances', 'Cotton Candy Machines']",8073,False,Chef Buddy - Cotton Candy Machine - White/Black,"Make a fun, sweet treat with this Chef Buddy 82-HE505 cotton candy maker that is ready for use in as little as 5 minutes and features a suction cup base for secure placement. Ten wooden sticks make it easy to enjoy your delicious creations.",1 - 50
1,Chef Buddy,"{'lvl0': 'Appliances', 'lvl1': 'Appliances > Small Kitchen Appliances', 'lvl2': 'Appliances > Small Kitchen Appliances > Kitchen Gadgets', 'lvl3': 'Appliances > Small Kitchen Appliances > Kitchen Gadgets > Food Preparation Utensils'}",So gadgets,5.99,http://www.bestbuy.com/site/chef-buddy-microwave-egg-cooker-white/6750681.p?id=1218806422222&skuId=6750681,15ebe9dfd8d6e1cce0d81bce5de8cffc,https://cdn-demo.algolia.com/bestbuy/6750681_rb.jpg,"['Appliances', 'Small Kitchen Appliances', 'Kitchen Gadgets', 'Food Preparation Utensils']",8071,False,Chef Buddy - Microwave Egg Cooker - White,Make tasty breakfast sandwiches at home with this Chef Buddy 82-Y3496 microwave egg cooker that holds up to 2 eggs and lets you cook an egg patty in as little as 45 seconds. The polypropylene plastic material provides durability.,1 - 50
1,Chef's Choice,"{'lvl0': 'Appliances', 'lvl1': 'Appliances > Small Kitchen Appliances', 'lvl2': 'Appliances > Small Kitchen Appliances > Kitchen Gadgets'}",So knife sharpener,29.99,http://www.bestbuy.com/site/chefs-choice-diamond-hone-manual-knife-sharpener-black/2572248.p?id=1218336578339&skuId=2572248,16b4473e98422039c388f144a0b16f55,https://cdn-demo.algolia.com/bestbuy/2572248_rb.jpg,"['Appliances', 'Small Kitchen Appliances', 'Kitchen Gadgets']",8070,False,Chef's Choice - Diamond Hone Manual Knife Sharpener - Black,"Restore the edges of your serrated, straight-edge, Santoku, sports and pocket knives with this manual sharpener that features diamond abrasives and a 3-stage system for delivering optimal sharpness.",1 - 50
5,CHI,"{'lvl0': 'Health, Fitness & Beauty', 'lvl1': 'Health, Fitness & Beauty > Personal Care & Beauty', 'lvl2': 'Health, Fitness & Beauty > Personal Care & Beauty > Hair Care', 'lvl3': 'Health, Fitness & Beauty > Personal Care & Beauty > Hair Care > Hair Straighteners'}",Miscellaneous pcare,99.99,http://www.bestbuy.com/site/chi-air-expert-classic-tourmaline-ceramic-1-flat-iron-onyx-black/1034544.p?id=1218212158220&skuId=1034544&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,c68307fcc510fdd70015276ba94cf5b7,https://cdn-demo.algolia.com/bestbuy/1034544_rb.jpg,"['Health, Fitness & Beauty', 'Personal Care & Beauty', 'Hair Care', 'Hair Straighteners']",8069,False,"CHI - Air Expert Classic Tourmaline Ceramic 1"" Flat Iron - Onyx Black","This CHI Air classic CA1010 iron is ideal for most hairstyle needs with the ability to straighten, smooth, curl, wave, spiral, flip and bend.",50 - 100
4,CHI,"{'lvl0': 'Health, Fitness & Beauty', 'lvl1': 'Health, Fitness & Beauty > Personal Care & Beauty', 'lvl2': 'Health, Fitness & Beauty > Personal Care & Beauty > Hair Care', 'lvl3': 'Health, Fitness & Beauty > Personal Care & Beauty > Hair Care > Curling Irons'}",Miscellaneous pcare,59.99,http://www.bestbuy.com/site/chi-air-texture-tourmaline-ceramic-1-curling-iron-fire-red/4957581.p?id=1218583585824&skuId=4957581&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,64b23fdd98cd2a2dfbc3da831481eaa2,https://cdn-demo.algolia.com/bestbuy/4957581_rb.jpg,"['Health, Fitness & Beauty', 'Personal Care & Beauty', 'Hair Care', 'Curling Irons']",8068,False,"CHI - Air Texture Tourmaline Ceramic 1"" Curling Iron - Fire Red","This CHI Air Texture CA1033 1"" curling iron features a tourmaline ceramic design to evenly distribute heat, reduce frizz and create waves and curls. The Smooth Glide barrel gives hair a sleek, polished look.",50 - 100
5,Nintendo,"{'lvl0': 'Video Games', 'lvl1': 'Video Games > Nintendo 3DS', 'lvl2': 'Video Games > Nintendo 3DS > Nintendo 3DS Games'}",3ds software,39.99,http://www.bestbuy.com/site/chibi-robo-zip-lash-chibi-robo-amiibo-figure-nintendo-3ds/4209700.p?id=1219707295804&skuId=4209700&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,d801510753de8d979707ac7f6dea3964,https://cdn-demo.algolia.com/bestbuy/4209700_sc.jpg,"['Video Games', 'Nintendo 3DS', 'Nintendo 3DS Games']",8067,False,Chibi-Robo Zip Lash + Chibi-Robo amiibo Figure - Nintendo 3DS,"Jump into an all-new take on the Chibi-Robo franchise with this chapter. Join Chibi-Robo as he sets out on a unique quest. Solve challenging puzzles, fend off enemies and more in Chibi-Robo Zip Lash. Use his plug and cord to whip enemies, grapple to and climb up ledges and swing across chasms. Power up Chibi-Robo's plug and cord to find collectibles and reach tough areas. Ricochet the plug and cord off of walls to solve complex puzzles. Get plugged in to this exciting adventure.",1 - 50
1,Nintendo,"{'lvl0': 'Video Games', 'lvl1': 'Video Games > Nintendo 3DS', 'lvl2': 'Video Games > Nintendo 3DS > Nintendo 3DS Games'}",3ds software,29.99,http://www.bestbuy.com/site/chibi-robo-zip-lash-nintendo-3ds/4220900.p?id=1219708602559&skuId=4220900&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,63444bbabe7f7185d14af28fa281f516,https://cdn-demo.algolia.com/bestbuy/4220900_sc.jpg,"['Video Games', 'Nintendo 3DS', 'Nintendo 3DS Games']",8066,False,Chibi-Robo Zip Lash - Nintendo 3DS,"Jump into an all-new take on the Chibi-Robo franchise with this chapter. Join Chibi-Robo as he sets out on a unique quest. Solve challenging puzzles, fend off enemies and more. Are you ready to get plugged in?  Set off with Chibi-Robo on an all-new side-scrolling adventure in Chibi-Robo Zip Lash. Use his plug and cord to whip enemies, grapple to and climb up ledges and swing across chasms. Power up Chibi-Robo's plug and cord to find collectibles and reach tough areas. Ricochet the plug and cord off of walls to solve complex puzzles. Get plugged in to this exciting adventure.",1 - 50
5,Chief,"{'lvl0': 'TV & Home Theater', 'lvl1': 'TV & Home Theater > TV Mounts'}",Mht mount,119.98,http://www.bestbuy.com/site/chief-fit-fixed-tv-wall-mount-for-most-40-63-flat-panel-tvs-black/1565918.p?id=1218269423690&skuId=1565918&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,c415aad99ee06e0fe8a58c09d3598ef7,https://cdn-demo.algolia.com/bestbuy/1565918_rb.jpg,"['TV & Home Theater', 'TV Mounts']",8065,False,"Chief - FIT Fixed TV Wall Mount for Most 40"" - 63"" Flat-Panel TVs - Black","Learn more about Magnolia Premium Installation   This wall mount features a wide, open wall plate and a kickstand for simple cable routing and connection. The hinged design offers low-profile depth.",100 - 200
3,Chief,"{'lvl0': 'TV & Home Theater', 'lvl1': 'TV & Home Theater > TV Mounts'}",Mht mount,499.98,http://www.bestbuy.com/site/chief-thinstall-swing-arm-tv-wall-mount-for-most-37-58-flat-panel-tvs-extends-25-black/1276947.p?id=1218246221066&skuId=1276947&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,f1f41c991881dc3d4cbcedade3ec1622,https://cdn-demo.algolia.com/bestbuy/1276947_sb.jpg,"['TV & Home Theater', 'TV Mounts']",8063,True,"Chief - Thinstall Swing Arm TV Wall Mount for Most 37-58"" Flat-Panel TVs - Extends 25"" - Black",Learn more about Magnolia Premium Installation Mount your flat-panel TV using this low-profile wall mount that features CENTRIS 15&#176; fingertip tilt for easy viewing adjustments and built-in cable management for a neat appearance.,200 - 500
2,Chili's,"{'lvl0': 'Best Buy Gift Cards', 'lvl1': 'Best Buy Gift Cards > Entertainment Gift Cards'}",Misc posa,30.0,http://www.bestbuy.com/site/chilis-10-gift-card-3-pack/6669016.p?id=1219236791060&skuId=6669016&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,3569d4374a919941a50f57371b1dc93d,https://cdn-demo.algolia.com/bestbuy/6669016_sb.jpg,"['Best Buy Gift Cards', 'Entertainment Gift Cards']",8062,False,Chili's - $10 Gift Card (3-Pack),"Treat a group of friends to a delicious meal with this 3-pack of Chili's $10 gift cards that is valid at Chili's Grill & Bar, Romano's Macaroni Grill, On The Border Mexican Grill & Cantina and Maggiano's Little Italy locations in the U.S.",1 - 50
4,Chili's,{'lvl0': 'Best Buy Gift Cards'},Misc posa,25.0,http://www.bestbuy.com/site/chilis-25-gift-card/6668131.p?id=1219236788883&skuId=6668131&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,37664a6100bf523c545b7040be69ad00,https://cdn-demo.algolia.com/bestbuy/6668131_sb.jpg,['Best Buy Gift Cards'],8061,False,Chili's - $25 Gift Card,"Treat a friend to a night out with this Chili's $25 gift card that is valid at Chili's Grill & Bar, Romano's Macaroni Grill, On The Border Mexican Grill & Cantina and Maggiano's Little Italy locations in the U.S.",1 - 50
6,Chipotle,"{'lvl0': 'Best Buy Gift Cards', 'lvl1': 'Best Buy Gift Cards > Entertainment Gift Cards'}",Misc posa,25.0,http://www.bestbuy.com/site/chipotle-25-gift-card/3267036.p?id=1219575817468&skuId=3267036&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,0f91b6a95a57a43203a9b17de98960d9,https://cdn-demo.algolia.com/bestbuy/3267036_sb.jpg,"['Best Buy Gift Cards', 'Entertainment Gift Cards']",8060,True,Chipotle - $25 Gift Card,"Treat a loved one to a delicious meal on the go with this Chipotle $25 gift card, which can be redeemed at any Chipotle restaurant in the U.S. for a variety of flavorful menu items prepared with fresh ingredients.",1 - 50
5,Christian Siriano,"{'lvl0': 'Cell Phones', 'lvl1': 'Cell Phones > Cell Phone Accessories', 'lvl2': 'Cell Phones > Cell Phone Accessories > iPhone Accessories', 'lvl3': 'Cell Phones > Cell Phone Accessories > iPhone Accessories > iPhone Cases & Clips'}",Trend cases,29.99,http://www.bestbuy.com/site/christian-siriano-hard-shell-case-for-apple-iphone-6-and-6s-gray-gold/4358212.p?id=1219736632346&skuId=4358212&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,1ef8a6296ad9dd22ff1a386b57709314,https://cdn-demo.algolia.com/bestbuy/4358212_sb.jpg,"['Cell Phones', 'Cell Phone Accessories', 'iPhone Accessories', 'iPhone Cases & Clips']",8051,False,Christian Siriano - Hard Shell Case for Apple® iPhone® 6 and 6s - Gray/Gold,"Only at Best Buy  Shield your Apple iPhone 6 or 6s from damage with this Christian Siriano CS-MA64SCG hard shell case, which features tough polyurethane and plastic materials for lasting use. The camera cutout allows you to take photos with the case attached.",1 - 50
5,Christian Siriano,"{'lvl0': 'Cell Phones', 'lvl1': 'Cell Phones > Cell Phone Accessories', 'lvl2': 'Cell Phones > Cell Phone Accessories > Cell Phone Cases & Clips'}",Trend cases,29.99,http://www.bestbuy.com/site/christian-siriano-hard-shell-case-for-apple-iphone-6-and-6s-white-gold/4358211.p?id=1219736620387&skuId=4358211&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,ea588d45372c3d1b99f7761e35c2952f,https://cdn-demo.algolia.com/bestbuy/4358211_sb.jpg,"['Cell Phones', 'Cell Phone Accessories', 'Cell Phone Cases & Clips']",8050,False,Christian Siriano - Hard Shell Case for Apple® iPhone® 6 and 6s - White/Gold,"Only at Best Buy  Protect your Apple iPhone 6 or 6s with this Christian Siriano CS-MA64SSW hard shell case, which features a polyurethane base with metal nail accents to complement your style. The camera cutout lets you take photos without removing the case.",1 - 50
1,Christian Siriano,"{'lvl0': 'Cell Phones', 'lvl1': 'Cell Phones > Cell Phone Accessories', 'lvl2': 'Cell Phones > Cell Phone Accessories > iPhone Accessories', 'lvl3': 'Cell Phones > Cell Phone Accessories > iPhone Accessories > iPhone Cases & Clips'}",Trend cases,29.99,http://www.bestbuy.com/site/christian-siriano-hard-shell-case-for-apple-iphone-6-plus-and-6s-plus-black-clear/4358208.p?id=1219736626835&skuId=4358208&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,ed39023ccad37336e78bdacb2e20fa69,https://cdn-demo.algolia.com/bestbuy/4358208_sb.jpg,"['Cell Phones', 'Cell Phone Accessories', 'iPhone Accessories', 'iPhone Cases & Clips']",8049,False,Christian Siriano - Hard Shell Case for Apple® iPhone® 6 Plus and 6s Plus - Black/Clear,"Only at Best Buy  Defend your Apple iPhone 6 Plus or 6s Plus with this Christian Siriano CS-MA65SAL hard shell case, which features a plastic structure for protection against scratches, drops and scuffs. The camera cutout allows you to take photos with the case attached.",1 - 50
6,ClamCase,"{'lvl0': 'Computers & Tablets', 'lvl1': 'Computers & Tablets > iPad & Tablet Accessories'}",Bluetooth keyboards,129.99,http://www.bestbuy.com/site/clamcase-pro-keyboard-case-for-apple-ipad-air-2-smoke-black/8099021.p?id=1219688708778&skuId=8099021&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,2cab0ee01c69f31fba46bafb8b1b6a77,https://cdn-demo.algolia.com/bestbuy/8099021_sb.jpg,"['Computers & Tablets', 'iPad & Tablet Accessories']",8047,False,ClamCase - Pro Keyboard Case for Apple® iPad® Air 2 - Smoke/Black,"Convert your Apple iPad Air 2 into a laptop with this ClamCase IPD-263-SMK case that features a full-size, island-style keyboard with function keys. A smart-hinge stand offers a variety of angles for typing, watching videos and more.",100 - 200
5,ClamCase,"{'lvl0': 'Computers & Tablets', 'lvl1': 'Computers & Tablets > iPad & Tablet Accessories'}",Bluetooth keyboards,99.99,http://www.bestbuy.com/site/clamcase-pro-keyboard-case-for-apple-ipad-mini-ipad-mini-2-and-ipad-mini-3-silver-white/8100064.p?id=1219690518229&skuId=8100064&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,9eff8192b50cf828d20417ae6c41f4b5,https://cdn-demo.algolia.com/bestbuy/8100064_sb.jpg,"['Computers & Tablets', 'iPad & Tablet Accessories']",8046,False,"ClamCase - Pro Keyboard Case for Apple® iPad® mini, iPad mini 2 and iPad mini 3 - Silver/White","Enjoy comfortable, accurate typing with this ClamCase Pro IPD-264-WSLV case that fits your Apple iPad mini, iPad mini 2 or iPad mini 3 and features a full-size, island-style QWERTY keyboard. An aluminum closure and polycarbonate shell shield your device.",50 - 100
